#Time series of the CCD V magnitude differences of xxxxx relative to the
#mean magnitude of
#GSC2.2  N0330220980  (21:21:30.731 +32:13.05.78) and    
#GSC2.2  N03302207371 (21:20:59.483 +32:13.01.63)
#HJD-2400000   deltaV
54321.51895	-0.1491
54321.52266	-0.1439
54321.52636	-0.1198
54321.53009	-0.1096
54321.53880	-0.0980
54321.55199	-0.0691
54321.55638	-0.0600
54321.56081	-0.0463
54321.56555	-0.0432
54321.57028	-0.0337
54321.57501	-0.0153
54321.57975	-0.0281
54321.58448	-0.0229
54321.58921	-0.0297
54321.59434	-0.0168
54321.60380	-0.0151
54326.29756	0.1383
54326.30264	0.1454
54326.30755	0.1312
54326.31245	0.1038
54326.31735	0.0789
54326.32227	0.0313
54326.32716	-0.0538
54326.33207	-0.1836
54326.33698	-0.3278
54326.34188	-0.4679
54326.34678	-0.5648
54326.35169	-0.6682
54326.35660	-0.7808
54326.36150	-0.8385
54326.36640	-0.8548
54326.37129	-0.8467
54326.37586	-0.8358
54326.38041	-0.8177
54326.38497	-0.7938
54326.38954	-0.7683
54326.39409	-0.7518
54326.39865	-0.7209
54326.40322	-0.6998
54326.40779	-0.6620
54326.41235	-0.6437
54326.41691	-0.6132
54326.42144	-0.5906
54326.42565	-0.5763
54326.42984	-0.5503
54326.43384	-0.5371
54326.43754	-0.5161
54326.44126	-0.5031
54326.44494	-0.4784
54326.44863	-0.4584
54326.45232	-0.4574
54326.45601	-0.4273
54326.45970	-0.4182
54326.46339	-0.4044
54326.46708	-0.3809
54326.47077	-0.3696
54326.47446	-0.3505
54326.47815	-0.3496
54326.49046	-0.3119
54326.49415	-0.2917
54326.49784	-0.2720
54326.50153	-0.2727
54326.50522	-0.2648
54326.50892	-0.2495
54326.51261	-0.2454
54326.51630	-0.2286
54326.51999	-0.2309
54326.52738	-0.2062
54326.53108	-0.1957
54326.53478	-0.2033
54326.53847	-0.1729
54326.54215	-0.1816
54326.54585	-0.1681
54326.54954	-0.1652
54326.55324	-0.1636
54326.55693	-0.1456
54326.56062	-0.1462
54326.56431	-0.1146
54326.56800	-0.1184
54326.57169	-0.1129
54326.57539	-0.1035
54326.57909	-0.0922
54326.58279	-0.0955
54326.58649	-0.0840
54326.59037	-0.0679
54326.59421	-0.0711
54326.59791	-0.0631
54326.60160	-0.0553
54326.60528	-0.0524
54326.60898	-0.0468
54326.61267	-0.0439
54327.28747	-0.4559
54327.29661	-0.4214
54327.30170	-0.4084
54327.30677	-0.3839
54327.31185	-0.3627
54327.31693	-0.3566
54327.32711	-0.3233
54327.33218	-0.2836
54327.34287	-0.2609
54327.34866	-0.2572
54327.35442	-0.2372
54327.36016	-0.2213
54327.36584	-0.2155
54327.37092	-0.1964
54327.37601	-0.1916
54327.38108	-0.1861
54327.38616	-0.1701
54327.39124	-0.1599
54327.39632	-0.1607
54327.40141	-0.1424
54327.40649	-0.1297
54327.41156	-0.1135
54327.41665	-0.1061
54327.42172	-0.0899
54327.42681	-0.0861
54327.43186	-0.0703
54327.43660	-0.0585
54327.44133	-0.0613
54327.44605	-0.0560
54327.45115	-0.0485
54327.45646	-0.0451
54327.46197	-0.0389
54327.46732	-0.0340
54327.47216	-0.0224
54327.47690	-0.0325
54327.48164	-0.0198
54327.48636	-0.0038
54327.49110	0.0063
54327.49582	0.0147
54327.50055	0.0176
54327.50528	0.0284
54327.51002	0.0439
54327.51475	0.0618
54327.51948	0.0784
54327.52421	0.0889
54327.52893	0.1037
54327.53366	0.1140
54327.53840	0.1214
54327.54312	0.1340
54327.54785	0.1305
54327.55258	0.1460
54327.55732	0.1555
54327.56205	0.1346
54327.56679	0.1314
54327.57151	0.1020
54327.57624	0.0841
54327.58098	0.0154
54327.58571	-0.0344
54327.59063	-0.1702
54327.59552	-0.2938
